,ActivePower(kW)
41689,3604.32299804687
41690,3604.14892578125
41691,3603.96801757812
41692,3603.8310546875
41693,3603.96411132812
41694,3603.56811523437
41695,3603.60595703125
41696,3603.50903320312
41697,3603.42211914062
41698,3603.72607421875
41699,3603.76806640625
41700,3603.94995117187
41701,3603.89599609375
41702,3603.73803710937
41703,3603.5009765625
41704,3603.51098632812
41705,3603.57495117187
41706,3603.60400390625
41707,3603.1689453125
41708,3602.7509765625
41709,3602.80102539062
41710,3603.0791015625
41711,3603.2119140625
41712,3602.955078125
41713,3603.31396484375
41714,3603.05004882812
41715,3603.07299804687
41716,3603.08911132812
41717,3602.97705078125
41718,3603.14599609375
41719,3603.00708007812
41720,3603.18701171875
41721,3603.01904296875
41722,3602.88598632812
41723,3603.27905273437
41724,3603.26293945312
41725,3603.39990234375
41726,3603.21801757812
41727,3602.9130859375
41728,3602.98510742187
41729,3602.9208984375
41730,3603.125
41731,3603.06909179687
41732,3602.87890625
41733,3602.96508789062
41734,3603.19604492187
41735,3603.04296875
41736,3602.88696289062
41737,3602.7119140625
41738,3603.162109375
41739,3603.15698242187
41740,3602.95703125
41741,3603.17602539062
41742,3603.09594726562
41743,3602.8779296875
41744,3603.14599609375
41745,3603.01098632812
41746,3603.01611328125
41747,3602.92797851562
41748,3603.01293945312
41749,3603.06298828125
41750,3603.06591796875
41751,3603.22802734375
41752,3603.25903320312
41753,3603.041015625
41754,3602.85302734375
41755,3602.09399414062
41756,3596.35693359375
41757,3601.78002929687
41758,3601.10400390625
41759,3602.3359375
41760,3603.07397460937
41761,3603.2880859375
41762,3603.35498046875
41763,3603.19189453125
41764,3603.39794921875
41765,3603.48803710937
41766,3603.47509765625
41767,3603.38891601562
41768,3603.3759765625
41769,3601.79907226562
41770,3603.3291015625
41771,3603.462890625
41772,3602.8759765625
41773,3601.59790039062
41774,3592.09912109375
41775,2975.39306640625
41776,3317.01806640625
41777,3559.52099609375
41778,3443.89404296875
41779,2759.3310546875
41780,3326.23803710937
41781,3407.15795898437
41782,3242.23510742187
41783,2525.96508789062
41784,2190.19189453125
41785,2176.95288085937
41786,1631.36499023437
41787,920.349975585937
41788,635.012390136718
41789,458.127990722656
41790,620.681884765625
41791,980.422180175781
41792,830.403686523437
41793,849.559692382812
41794,622.150817871093
41795,835.880493164062
41796,381.025299072265
41797,361.408111572265
41798,270.757995605468
41799,327.83349609375
41800,360.89208984375
41801,302.450592041015
41802,258.571685791015
41803,346.483306884765
41804,506.805114746093
41805,210.537292480468
41806,139.49429321289
41807,144.061706542968
41808,99.2911529541015
41809,232.460205078125
41810,139.31590270996
41811,268.309600830078
41812,384.276397705078
41813,433.680603027343
41814,222.543304443359
41815,363.537902832031
41816,990.223693847656
41817,1989.28002929687
41818,2469.48193359375
41819,2324.88598632812
41820,2090.93798828125
41821,2033.123046875
41822,2162.26489257812
41823,2170.70288085937
41824,2397.64599609375
41825,2546.876953125
41826,2446.30493164062
41827,2257.3359375
41828,2314.67407226562
41829,1912.84497070312
41830,1850.67602539062
41831,1458.05102539062
41832,1304.50695800781
41833,1246.79699707031
41834,1224.36401367187
41835,1069.55297851562
41836,1102.75402832031
41837,1215.57104492187
41838,1486.30700683593
41839,1602.248046875
41840,1977.958984375
41841,1845.85205078125
41842,1879.07299804687
41843,1740.4150390625
41844,1547.85302734375
41845,1711.4599609375
41846,1515.02502441406
41847,1406.4580078125
41848,1439.04797363281
41849,1390.10998535156
41850,1282.083984375
41851,1063.01794433593
41852,1134.53796386718
41853,1439.3310546875
41854,1410.02404785156
41855,992.742614746093
41856,1245.96398925781
41857,1683.60302734375
41858,1879.75805664062
41859,1854.95104980468
41860,1722.39196777343
41861,1306.18005371093
41862,1226.4990234375
41863,1239.73095703125
41864,1632.36499023437
41865,2059.9541015625
41866,1523.67199707031
41867,1412.48303222656
41868,1481.18200683593
41869,1860.3349609375
41870,2121.80200195312
41871,2078.25
41872,1902.15795898437
41873,1951.30798339843
41874,1810.28894042968
41875,1528.29602050781
41876,1439.78894042968
41877,1279.75402832031
41878,1123.98999023437
41879,1037.95104980468
41880,1168.17297363281
41881,1074.98400878906
41882,1354.13098144531
41883,2313.38793945312
41884,2320.27001953125
41885,1429.89904785156
41886,995.505615234375
41887,1411.84997558593
41888,950.393981933593
41889,673.100219726562
41890,866.283630371093
41891,856.098876953125
41892,1054.07604980468
41893,1128.38696289062
41894,912.960083007812
41895,484.88198852539
41896,349.8291015625
41897,426.182708740234
41898,610.010681152343
41899,319.226013183593
41900,376.37319946289
41901,321.887786865234
41902,425.642395019531
41903,736.293884277343
41904,820.990478515625
41905,991.47412109375
41906,1244.16296386718
41907,1346.23400878906
41908,1057.36596679687
41909,873.911682128906
41910,539.9365234375
41911,80.1110687255859
41912,0.0
41913,0.0
41914,0.0
41915,10.123740196228
41916,106.180297851562
41917,57.544090270996
41918,0.781596899032592
41919,0.0
41920,0.0
41921,0.0
41922,0.0
41923,0.0
41924,0.0
41925,0.0
41926,0.0
41927,36.8447113037109
41928,10.6529998779296
41929,8.84342765808105
41930,0.0
41931,0.0
41932,45.0258407592773
41933,88.2069015502929
41934,105.798202514648
41935,43.0795593261718
41936,2.18919706344604
41937,6.378258228302
41938,107.99690246582
41939,155.365402221679
41940,254.825897216796
41941,146.671096801757
41942,250.763397216796
41943,376.048889160156
41944,168.988906860351
41945,84.2427978515625
41946,221.616302490234
41947,435.663604736328
41948,558.189025878906
41949,209.979598999023
41950,311.122802734375
41951,344.603302001953
41952,199.955093383789
41953,174.124801635742
41954,316.926696777343
41955,440.788696289062
41956,532.834777832031
41957,906.543212890625
41958,1246.54504394531
41959,1296.14294433593
41960,1121.37097167968
41961,1290.36596679687
41962,1348.81005859375
41963,1512.42895507812
41964,1346.76196289062
41965,1117.2509765625
41966,1157.1669921875
41967,1152.75305175781
41968,1035.07397460937
41969,1028.22399902343
41970,1091.41101074218
41971,1234.83605957031
41972,1357.02502441406
41973,1492.92602539062
41974,1311.22998046875
41975,1270.126953125
41976,1169.93505859375
41977,1137.7939453125
41978,1090.20397949218
41979,1067.73095703125
41980,858.945190429687
41981,951.976013183593
41982,801.740295410156
41983,619.353576660156
41984,617.762817382812
41985,539.508178710937
41986,572.294982910156
41987,571.164184570312
41988,507.522186279296
41989,422.356811523437
41990,323.229187011718
41991,299.859313964843
41992,249.475692749023
41993,225.427001953125
41994,259.801696777343
41995,258.515899658203
41996,314.213500976562
41997,317.493194580078
41998,360.924896240234
41999,348.856994628906
42000,282.877410888671
42001,255.56900024414
42002,225.539596557617
42003,211.759201049804
42004,292.921691894531
42005,372.281799316406
42006,328.839294433593
42007,233.426498413085
42008,82.4803771972656
42009,16.0840797424316
42010,108.102897644042
42011,237.466506958007
42012,196.523406982421
42013,186.754501342773
42014,187.287002563476
42015,105.213302612304
42016,9.7469892501831
42017,0.0
42018,0.0
42019,0.0
42020,0.0
42021,0.0
42022,166.283401489257
42023,237.946899414062
42024,139.125396728515
42025,198.389099121093
42026,143.691604614257
42027,214.494995117187
42028,497.695190429687
42029,576.752990722656
42030,574.181274414062
42031,460.729614257812
42032,38.9586715698242
42033,0.0
42034,124.830200195312
42035,434.900512695312
42036,313.533599853515
42037,178.868103027343
42038,155.513595581054
42039,377.958587646484
42040,582.250671386718
42041,647.894592285156
42042,727.531494140625
42043,1050.04797363281
42044,949.809997558593
42045,1184.84204101562
42046,951.5791015625
42047,933.447021484375
42048,781.428771972656
42049,845.995422363281
42050,906.898315429687
42051,888.352416992187
42052,720.168090820312
42053,709.990905761718
42054,781.515319824218
42055,668.680480957031
42056,375.510498046875
42057,331.230712890625
42058,337.920593261718
42059,354.700012207031
42060,295.401092529296
42061,314.033996582031
42062,388.197296142578
42063,430.376586914062
42064,503.377685546875
42065,209.140304565429
42066,363.545501708984
42067,126.737098693847
42068,119.911796569824
42069,130.917495727539
42070,198.013000488281
42071,103.210296630859
42072,275.700988769531
42073,336.813903808593
42074,419.455291748046
42075,451.183410644531
42076,448.058898925781
42077,393.018585205078
42078,379.080505371093
42079,440.651306152343
42080,415.69189453125
42081,141.004104614257
42082,0.0
42083,0.0
42084,0.0
42085,102.02619934082
42086,1937.3349609375
42087,2379.53002929687
42088,2473.77490234375
42089,2699.9970703125
42090,2788.88110351562
42091,3006.67700195312
42092,2939.3349609375
42093,2794.962890625
42094,2800.01708984375
42095,2947.09790039062
42096,3214.30810546875
42097,3248.28100585937
42098,3282.8798828125
42099,3293.4169921875
42100,3402.26904296875
42101,3498.712890625
42102,3591.84106445312
42103,3505.18798828125
42104,3488.2490234375
42105,3387.93408203125
42106,3279.82495117187
42107,3258.12890625
42108,3212.087890625
42109,3369.3330078125
42110,3193.580078125
42111,3061.06494140625
42112,3025.01196289062
42113,3021.47094726562
42114,3085.99194335937
42115,3088.462890625
42116,3156.044921875
42117,3085.455078125
42118,2923.662109375
42119,2847.037109375
42120,2629.26489257812
42121,2675.40087890625
42122,2837.60595703125
42123,2958.94091796875
42124,3008.10400390625
42125,3141.30200195312
42126,2865.47705078125
42127,2873.99609375
42128,2652.76000976562
42129,2765.31201171875
42130,2938.17993164062
42131,2969.498046875
42132,2916.3720703125
42133,3067.00610351562
42134,3043.05200195312
42135,3219.17309570312
42136,3113.14990234375
42137,2808.98388671875
42138,2713.34204101562
42139,2876.13403320312
42140,2527.5458984375
42141,2095.0859375
42142,1845.05297851562
42143,1751.5
42144,1691.666015625
42145,1880.373046875
42146,1992.01293945312
42147,2240.89892578125
42148,2131.9560546875
42149,2067.31909179687
42150,2188.5029296875
42151,1960.22802734375
42152,1382.72204589843
42153,1115.59204101562
42154,837.402770996093
42155,728.05029296875
42156,663.202026367187
42157,1058.97998046875
42158,1646.58801269531
42159,1631.31701660156
42160,1110.41394042968
42161,707.048828125
42162,668.999328613281
42163,432.697509765625
42164,661.583190917968
42165,887.813171386718
42166,945.849792480468
42167,1044.166015625
42168,1060.48303222656
42169,1222.84594726562
42170,1074.48999023437
42171,1051.31298828125
42172,1185.708984375
42173,1046.26599121093
42174,724.559814453125
42175,515.360778808593
42176,698.387329101562
42177,702.654418945312
42178,597.668395996093
42179,374.502410888671
42180,522.778503417968
42181,501.519104003906
42182,292.672088623046
42183,119.255897521972
42184,3.89259099960327
42185,0.0
42186,0.0
42187,0.0
42188,0.0
42189,0.0
42190,0.0
42191,0.0
42192,0.0
42193,0.0
42194,0.0
42195,0.0
42196,0.0
42197,0.0
42198,0.0
42199,0.0
42200,0.0
42201,0.0
42202,0.0
42203,0.0
42204,0.0
42205,0.0
42206,0.0
42207,0.0
42208,0.0
42209,0.0
42210,0.0
42211,0.0
42212,0.0
42213,0.0
42214,0.0
42215,0.0
42216,0.0
42217,0.0
42218,0.0
42219,0.0
42220,0.0
42221,0.0
42222,0.0
42223,0.0
42224,0.0
42225,0.0
42226,0.0
42227,0.0
42228,0.0
42229,0.0
42230,0.0
42231,0.0
42232,0.0
42233,0.0
42234,0.0
42235,0.0
42236,0.0
42237,0.0
42238,0.0
42239,0.0
42240,0.0
42241,0.0
42242,0.0
42243,0.0
42244,0.0
42245,0.0
42246,0.0
42247,0.0
42248,0.0
42249,0.0
42250,0.0
42251,0.0
42252,0.0
42253,0.0
42254,0.0
42255,0.0
42256,0.0
42257,0.0
42258,0.0
42259,0.0
42260,0.0
42261,0.0
42262,0.0
42263,0.0
42264,0.0
42265,0.0
42266,0.0
42267,0.0
42268,0.0
42269,0.0
42270,0.0
42271,0.0
42272,0.0
42273,0.0
42274,0.0
42275,0.0
42276,0.0
42277,0.0
42278,0.0
42279,0.0
42280,0.0
42281,0.0
42282,0.0
42283,0.0
42284,0.0
42285,58.1711196899414
42286,78.0556869506835
42287,83.6022109985351
42288,99.3358535766601
42289,106.310203552246
42290,127.324096679687
42291,137.543106079101
42292,135.662200927734
42293,172.354507446289
42294,184.984405517578
42295,261.932708740234
42296,348.326599121093
42297,422.785614013671
42298,428.73291015625
42299,570.809875488281
42300,519.081787109375
42301,496.403503417968
42302,496.429809570312
42303,442.47720336914
42304,458.96060180664
42305,399.528411865234
42306,555.413513183593
42307,480.634887695312
42308,520.861083984375
42309,531.137512207031
42310,582.8076171875
42311,651.258422851562
42312,591.098022460937
42313,572.049621582031
42314,467.939086914062
42315,460.465789794921
42316,426.641693115234
42317,440.991302490234
42318,549.781311035156
42319,457.978302001953
42320,384.822998046875
42321,443.538208007812
42322,682.726379394531
42323,982.254516601562
42324,1008.16302490234
42325,971.019775390625
42326,826.291625976562
42327,689.65380859375
42328,791.715881347656
42329,889.494873046875
42330,939.68359375
42331,1042.64697265625
42332,1009.09100341796
42333,708.911804199218
42334,643.873413085937
42335,688.010314941406
42336,188.679992675781
42337,408.576293945312
42338,645.534973144531
42339,674.809875488281
42340,741.328186035156
42341,846.826782226562
42342,800.429016113281
42343,731.905578613281
42344,701.135070800781
42345,732.4453125
42346,854.969787597656
42347,938.367370605468
42348,972.4833984375
42349,582.471130371093
42350,472.286712646484
42351,617.473571777343
42352,668.789978027343
42353,774.083312988281
42354,807.404479980468
42355,1259.04797363281
42356,1311.583984375
42357,1127.59997558593
42358,1223.68103027343
42359,1475.4189453125
42360,1648.31298828125
42361,1398.44995117187
42362,1227.03698730468
42363,1073.42199707031
42364,1024.25903320312
42365,1548.53894042968
42366,2014.85900878906
42367,2290.13500976562
42368,2059.09008789062
42369,1920.34301757812
42370,2037.4990234375
42371,2245.95703125
42372,2239.88305664062
42373,2498.5400390625
42374,2578.88598632812
42375,2536.73608398437
42376,2764.26293945312
42377,2978.80102539062
42378,2957.64599609375
42379,3029.17407226562
42380,3282.14111328125
42381,3290.86596679687
42382,3260.77099609375
42383,3285.587890625
42384,3348.17309570312
42385,3333.32690429687
42386,3151.44799804687
42387,2889.35888671875
42388,2798.15991210937
42389,2613.44091796875
42390,2747.623046875
42391,2771.55395507812
42392,2769.29711914062
42393,2576.62109375
42394,2593.70092773437
42395,2475.11303710937
42396,2462.9150390625
42397,2419.09008789062
42398,2330.6240234375
42399,2169.69409179687
42400,1804.82702636718
42401,1618.32104492187
42402,1191.44604492187
42403,597.463073730468
42404,413.57730102539
42405,82.9283905029296
42406,56.268211364746
42407,45.5368003845214
42408,126.392402648925
42409,185.196395874023
42410,180.13279724121
42411,170.552795410156
42412,115.107902526855
42413,218.981903076171
42414,117.997100830078
42415,20.9167594909667
42416,9.32132816314697
42417,0.0
42418,21.5945205688476
42419,33.2938385009765
42420,0.0
42421,0.0
42422,0.0
42423,0.0
42424,27.6022090911865
42425,94.0514068603515
42426,241.783294677734
42427,331.081909179687
42428,318.251312255859
42429,349.142700195312
42430,496.561706542968
42431,394.719299316406
42432,357.889495849609
42433,318.586791992187
42434,253.852798461914
42435,475.744110107421
42436,613.969482421875
42437,457.723205566406
42438,577.73828125
42439,932.458312988281
42440,1001.05798339843
42441,939.389099121093
42442,909.655517578125
42443,883.164611816406
42444,674.468383789062
42445,727.609802246093
42446,948.603515625
42447,1274.44201660156
42448,1576.73999023437
42449,1620.33801269531
42450,1567.36804199218
42451,1593.26000976562
42452,1234.99194335937
42453,1053.13195800781
42454,1035.84899902343
42455,975.186401367187
42456,1367.68298339843
42457,1707.96594238281
42458,1882.11999511718
42459,1776.11206054687
42460,1814.83898925781
42461,2000.3349609375
42462,1817.33898925781
42463,1736.85900878906
42464,1498.38598632812
42465,1282.26293945312
42466,484.404510498046
42467,35.0787506103515
42468,311.186798095703
42469,609.337219238281
42470,740.878723144531
42471,1010.34997558593
42472,878.904174804687
42473,492.14859008789
42474,565.402282714843
42475,356.879608154296
42476,479.12710571289
42477,623.891479492187
42478,755.596130371093
42479,858.558471679687
42480,1200.64794921875
42481,944.16162109375
42482,1054.15197753906
42483,942.49462890625
42484,1602.4599609375
42485,2196.36596679687
42486,1924.47900390625
42487,2076.63500976562
42488,1687.42895507812
42489,1608.46594238281
42490,2074.84497070312
42491,2084.34497070312
42492,1873.66101074218
42493,1893.46997070312
42494,1868.02502441406
42495,2381.1240234375
42496,2447.43188476562
42497,1931.31896972656
42498,1650.43395996093
42499,2494.13305664062
42500,2293.17504882812
42501,3004.376953125
42502,3548.625
42503,3592.10205078125
42504,3588.67700195312
42505,3600.72607421875
42506,3603.53588867187
42507,3599.47412109375
42508,3602.06689453125
42509,3603.72412109375
42510,3603.81811523437
42511,3440.13793945312
42512,3507.39501953125
42513,3207.623046875
42514,2500.46801757812
42515,2421.88696289062
42516,2417.69995117187
42517,2667.93188476562
42518,3062.32299804687
42519,2844.05493164062
42520,2154.97705078125
42521,2470.15600585937
42522,3125.46704101562
42523,3595.7900390625
42524,3558.82006835937
42525,3507.44409179687
42526,3602.65405273437
42527,3600.49291992187
42528,3602.4951171875
42529,3603.36791992187
42530,3603.2919921875
42531,3603.41088867187
42532,3603.52392578125
42533,3603.73388671875
42534,3603.59301757812
42535,3603.60009765625
42536,3603.6298828125
42537,3602.31494140625
42538,3601.68310546875
42539,3601.97900390625
42540,3601.916015625
42541,3603.419921875
42542,3603.3740234375
42543,3603.26293945312
42544,3603.53198242187
42545,3603.49194335937
42546,3603.0869140625
42547,3603.12890625
42548,3603.09399414062
42549,3256.0029296875
42550,2462.4609375
42551,1945.95300292968
42552,2080.22900390625
42553,2707.71801757812
42554,2768.31494140625
42555,2612.61206054687
42556,2475.34912109375
42557,2347.80688476562
42558,2017.47204589843
42559,2285.47802734375
42560,2252.7490234375
42561,2007.17700195312
42562,2060.55395507812
42563,2038.68200683593
42564,2138.93505859375
42565,1847.00805664062
42566,1749.34301757812
42567,1588.8330078125
42568,1661.56103515625
42569,1569.3759765625
42570,2076.26904296875
42571,1916.11499023437
42572,1878.11401367187
42573,1952.5830078125
42574,1740.22302246093
42575,2117.63110351562
42576,2244.06298828125
42577,2034.89294433593
42578,1886.52600097656
42579,1693.30505371093
42580,1866.88403320312
42581,2245.47290039062
42582,2516.00903320312
42583,2760.36401367187
42584,2844.86401367187
42585,2708.26098632812
42586,2561.60693359375
42587,2796.01098632812
42588,2831.48510742187
42589,2354.13891601562
42590,2492.36694335937
42591,2615.32299804687
42592,2816.501953125
42593,2625.78491210937
42594,2800.04711914062
42595,2570.65795898437
42596,2575.74389648437
42597,2794.82006835937
42598,2597.75708007812
42599,2641.67309570312
42600,3148.05102539062
42601,3460.376953125
42602,3138.7080078125
42603,3154.57006835937
42604,3448.14892578125
42605,3298.2451171875
42606,3416.91088867187
42607,3413.65502929687
42608,3410.0400390625
42609,3369.08911132812
42610,3391.5859375
42611,3384.31201171875
42612,2865.31298828125
42613,3031.63598632812
42614,3251.61206054687
42615,3251.5380859375
42616,3401.26196289062
42617,3473.40087890625
42618,3185.55395507812
42619,3159.51391601562
42620,3151.71704101562
42621,3086.126953125
42622,3098.61010742187
42623,3301.10791015625
42624,3117.7548828125
42625,2784.22290039062
42626,2537.837890625
42627,2361.11206054687
42628,2371.06103515625
42629,2259.15502929687
42630,2522.98291015625
42631,2481.86108398437
42632,2252.09790039062
42633,1937.85302734375
42634,2497.86694335937
42635,2294.23608398437
42636,1987.72497558593
42637,1650.81005859375
42638,1057.74194335937
42639,1693.82702636718
42640,1325.96398925781
42641,1858.09802246093
42642,2125.23193359375
42643,1519.44494628906
42644,2064.89697265625
42645,1670.47802734375
42646,1416.90100097656
42647,1422.9990234375
42648,1937.26293945312
42649,1881.23706054687
42650,1600.57202148437
42651,2153.462890625
42652,1898.60205078125
42653,2239.18603515625
42654,2239.97192382812
42655,2356.81298828125
42656,2305.97900390625
42657,2284.81909179687
42658,2272.23095703125
42659,1942.2509765625
42660,1933.13500976562
42661,2382.9990234375
42662,1948.02294921875
42663,1925.32495117187
42664,1993.498046875
42665,1840.98205566406
42666,2295.18188476562
42667,2515.00610351562
42668,2986.92797851562
42669,3140.7119140625
42670,2569.05590820312
42671,2911.43505859375
42672,3441.28198242187
42673,3591.29907226562
42674,3573.10595703125
42675,3592.7509765625
42676,3591.70190429687
42677,3597.88110351562
42678,3602.626953125
42679,3601.22509765625
42680,3602.61010742187
42681,3602.67602539062
42682,3597.208984375
42683,3600.37890625
42684,3590.375
42685,3561.84790039062
42686,3525.10595703125
42687,3518.36108398437
42688,3583.78295898437
42689,3602.21606445312
42690,3567.55102539062
42691,3597.81396484375
42692,3586.6689453125
42693,3518.4951171875
42694,3299.34692382812
42695,3219.93994140625
42696,2912.84912109375
42697,2665.40405273437
42698,3513.4970703125
42699,3527.125
42700,3043.65502929687
42701,3270.09912109375
42702,3448.96606445312
42703,3243.97607421875
42704,2584.07104492187
42705,2710.4951171875
42706,2549.09008789062
42707,2705.52905273437
42708,2532.02197265625
42709,2475.97509765625
42710,2842.59497070312
42711,2952.21704101562
42712,2852.1640625
42713,2913.71899414062
42714,2504.9619140625
42715,1981.93395996093
42716,1987.59997558593
42717,1935.13403320312
42718,1381.40100097656
42719,1443.57604980468
42720,1655.98400878906
42721,1465.14904785156
42722,2083.53198242187
42723,1503.02905273437
42724,938.911193847656
42725,880.571472167968
42726,558.364379882812
42727,442.226104736328
42728,447.221405029296
42729,828.764221191406
42730,787.508117675781
42731,281.23110961914
42732,292.18798828125
42733,234.10350036621
42734,513.784484863281
42735,870.334716796875
42736,1117.59802246093
42737,1096.43896484375
42738,1103.4990234375
42739,1115.51000976562
42740,1133.06103515625
42741,1149.26098632812
42742,1203.34802246093
42743,648.671997070312
42744,530.850280761718
42745,747.5380859375
42746,849.001525878906
42747,695.133483886718
42748,631.764709472656
42749,484.013092041015
42750,474.928588867187
42751,703.580383300781
42752,729.552673339843
42753,825.905029296875
42754,682.477416992187
42755,458.842010498046
42756,304.335693359375
42757,308.410888671875
42758,342.802093505859
42759,295.77490234375
42760,504.313903808593
42761,698.035827636718
42762,759.9462890625
42763,630.858276367187
42764,554.639221191406
42765,732.321899414062
42766,807.478088378906
42767,509.436096191406
42768,675.869506835937
42769,574.854675292968
42770,511.8916015625
42771,351.211791992187
42772,454.833404541015
42773,418.698608398437
42774,436.039398193359
42775,566.753723144531
42776,538.465270996093
42777,595.381408691406
42778,597.730712890625
42779,626.937805175781
42780,573.665100097656
42781,677.729125976562
42782,700.811828613281
42783,562.616088867187
42784,617.882385253906
42785,628.511413574218
42786,747.461303710937
42787,488.354888916015
42788,385.410003662109
42789,424.760498046875
42790,291.044006347656
42791,538.081909179687
42792,786.027893066406
42793,1108.35095214843
42794,999.709716796875
42795,1069.39001464843
42796,1236.05395507812
42797,1526.71997070312
42798,1351.65905761718
42799,1373.35705566406
42800,1821.12097167968
42801,1920.52099609375
42802,1527.38793945312
42803,1501.35498046875
42804,1414.14794921875
42805,895.218872070312
42806,911.120300292968
42807,791.840026855468
42808,730.44677734375
42809,699.040100097656
42810,793.817626953125
42811,1153.32299804687
42812,1209.33703613281
42813,916.588012695312
42814,1142.24096679687
42815,1204.43298339843
42816,1528.79797363281
42817,1639.09301757812
42818,1610.39904785156
42819,1378.90600585937
42820,1850.98303222656
42821,1735.62805175781
42822,2293.29711914062
42823,2996.81494140625
42824,2889.4150390625
42825,3080.69189453125
42826,3052.6201171875
42827,3057.26098632812
42828,3259.94604492187
42829,2996.30102539062
42830,2936.10693359375
42831,2820.27001953125
42832,2875.98095703125
42833,3190.86791992187
42834,3404.88500976562
42835,3354.77905273437
42836,3098.79809570312
42837,3322.98193359375
42838,3191.294921875
42839,3350.09790039062
42840,3212.59008789062
42841,3110.68090820312
42842,3125.77490234375
42843,3071.11206054687
42844,3269.1640625
42845,3063.126953125
42846,3346.09204101562
42847,3370.90405273437
42848,3126.98291015625
42849,2886.55688476562
42850,2652.69189453125
42851,2879.73901367187
42852,2905.81909179687
42853,2508.6650390625
42854,3044.97607421875
42855,3122.79296875
42856,3343.22900390625
42857,2497.47900390625
42858,2703.4990234375
42859,2505.22900390625
42860,1838.3349609375
42861,2656.31298828125
42862,3018.11889648437
42863,2946.90991210937
42864,2912.458984375
42865,3359.17602539062
42866,3534.03491210937
42867,3438.61791992187
42868,3596.76708984375
42869,3550.3349609375
42870,3216.17700195312
42871,3018.57495117187
42872,2354.93896484375
42873,2300.11499023437
42874,3010.90307617187
42875,2973.77099609375
42876,3526.72094726562
42877,3349.64501953125
42878,3450.64990234375
42879,3526.08911132812
42880,3475.39599609375
42881,3373.09497070312
42882,3439.89599609375
42883,3526.27294921875
42884,3589.51611328125
42885,3578.11303710937
42886,3595.587890625
42887,3581.40795898437
42888,3487.40795898437
42889,3471.31811523437
42890,3522.77392578125
42891,2877.791015625
42892,2734.86499023437
42893,3481.0810546875
42894,3551.73291015625
42895,3566.98706054687
42896,3549.73193359375
42897,3601.68505859375
42898,3588.1220703125
42899,3525.37890625
42900,3593.77392578125
42901,3485.9189453125
42902,3218.49096679687
42903,3488.72900390625
42904,3469.84692382812
42905,3476.47192382812
42906,2912.85693359375
42907,3023.8701171875
42908,2233.5458984375
42909,2517.43798828125
42910,3135.5
42911,3103.21997070312
42912,3131.95703125
42913,3026.1669921875
42914,2924.37890625
42915,2485.52197265625
42916,3128.44311523437
42917,2838.24291992187
42918,2588.81298828125
42919,2943.37109375
42920,2799.68090820312
42921,2811.81103515625
42922,2841.8349609375
42923,2723.61791992187
42924,2725.80810546875
42925,2593.15405273437
42926,2101.21997070312
42927,1790.58203125
42928,2525.52807617187
42929,2558.9208984375
42930,2362.7900390625
42931,2595.3759765625
42932,2033.23498535156
42933,1798.80505371093
42934,1937.87194824218
42935,1137.7080078125
42936,1053.27795410156
42937,1424.21496582031
42938,1355.13000488281
42939,1628.68298339843
42940,1916.3330078125
42941,1993.64697265625
42942,2275.36010742187
42943,2471.74389648437
42944,1862.41198730468
42945,1748.53698730468
42946,2158.72802734375
42947,2286.32397460937
42948,2205.2041015625
42949,2459.94091796875
42950,2294.76391601562
42951,2475.0859375
42952,2478.44189453125
42953,2432.7119140625
42954,2903.10888671875
42955,2846.06298828125
42956,2875.0791015625
42957,3292.73388671875
42958,3487.13403320312
42959,3296.89501953125
42960,2922.7109375
42961,3191.96508789062
42962,3245.2099609375
42963,3104.06591796875
42964,2345.6259765625
42965,2187.7041015625
42966,2910.14990234375
42967,3098.09912109375
42968,3390.42602539062
42969,3416.34301757812
42970,3347.06494140625
42971,2740.5390625
42972,2864.30590820312
42973,2962.92602539062
42974,2818.14892578125
42975,2910.74096679687
42976,3268.11596679687
42977,3459.39892578125
42978,3557.52807617187
42979,3381.59497070312
42980,3279.84399414062
42981,3206.97998046875
42982,2961.09106445312
42983,2967.69506835937
42984,2262.083984375
42985,2427.34790039062
42986,2518.01293945312
42987,3016.22998046875
42988,3256.09692382812
42989,3203.69799804687
42990,3025.9169921875
42991,3049.91088867187
42992,3176.47192382812
42993,2874.27197265625
42994,2848.9599609375
42995,2428.55493164062
42996,2635.10693359375
42997,2900.44995117187
42998,3059.40893554687
42999,3095.06494140625
43000,2567.5439453125
43001,2662.7900390625
43002,2792.85595703125
43003,2884.56811523437
43004,3118.38598632812
43005,3368.97802734375
43006,2934.77099609375
43007,2534.01391601562
43008,2339.14111328125
43009,2388.15209960937
43010,2475.63793945312
43011,2705.89501953125
43012,2574.18408203125
43013,2795.39599609375
43014,2322.86791992187
43015,2540.39599609375
43016,2779.625
43017,2790.2109375
43018,2800.86010742187
43019,2607.27392578125
43020,2602.01904296875
43021,2490.80395507812
43022,2046.73706054687
43023,2165.14208984375
43024,2049.1298828125
43025,2193.2529296875
43026,2176.97998046875
43027,2705.2919921875
43028,2585.55102539062
43029,2857.8291015625
43030,3095.7939453125
43031,3037.14599609375
43032,2887.39404296875
43033,2748.81201171875
43034,3040.537109375
43035,3077.57592773437
43036,3351.86499023437
43037,3504.90209960937
43038,3522.7939453125
43039,3523.60791015625
43040,3353.044921875
43041,3158.7880859375
43042,2428.6689453125
43043,2927.28100585937
43044,2492.0849609375
43045,2952.419921875
43046,2961.88989257812
43047,2819.31201171875
43048,2920.7958984375
